track_id,total_plays,name,artist,spotify_preview_url,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,genre_filled,popularity_norm,mood,genre_grouped,tempo_class
TRLBWEW12903CFC1B3,1,Die Another Day,Madonna,https://p.scdn.co/mp3-preview/0fbac529b44bf41c71bb3c5992303a3aaeb58d12?cid=774b29d4f13844c495f206cafdad9c86,"electronic, pop, female_vocalists, dance, soundtrack, 00s",NA,2013,276280,0.801,0.746,0,-7.587,0,0.0803,0.0836,6.53e-4,0.0865,0.549,123.918,4,4.604666666666667,pop,1.894323281422561e-6,0.6475,Pop,Fast
TRLBXOA128F932B9A8,53,Dark Song,Primordial,https://p.scdn.co/mp3-preview/e9c309d7a8fa245d4f5c7f19563eb2bb5d1889ce?cid=774b29d4f13844c495f206cafdad9c86,"folk, acoustic",NA,1998,304826,0.3,0.943,7,-7.554,1,0.0893,0.0198,0.84,0.0876,0.281,117.702,4,5.080433333333334,folk,1.0039913391539574e-4,0.612,Folk,Medium
TRLBYDM128F42754E3,63,Decaying Waste,Knights Of The Abyss,https://p.scdn.co/mp3-preview/14bb3d94da32dfa83f1f80e6c340e71837b1f282?cid=774b29d4f13844c495f206cafdad9c86,NA,NA,2007,209426,0.282,0.963,9,-4.175,1,0.223,0.00224,2.82e-4,0.0833,0.24,136.191,4,3.4904333333333333,NA,1.1934236672962134e-4,0.6014999999999999,other,Fast
TRLBYZF128F9344B78,175,Much Too Young (To Feel This Damn Old),Me First and the Gimme Gimmes,https://p.scdn.co/mp3-preview/497e7d5eadcd4c03533b033266f83a87c8cde4ee?cid=774b29d4f13844c495f206cafdad9c86,"punk, cover, ska",NA,2006,122493,0.345,0.924,0,-4.454,1,0.0376,9.38e-4,1.56e-6,0.184,0.541,133.33,4,2.04155,rock,3.3150657424894816e-4,0.7325,Rock,Fast
TRLCAON12903CD03E5,535,I Learned the Hard Way,Sharon Jones and the Dap-Kings,https://p.scdn.co/mp3-preview/2b4b7625b76bdaac8c715fea7ee5b812c3bf0e69?cid=774b29d4f13844c495f206cafdad9c86,"soul, funk",rnb,2010,227213,0.397,0.657,5,-6.307,0,0.0371,0.687,0,0.138,0.865,205.334,4,3.7868833333333334,rnb,0.00101346295556107,0.761,Jazz & Soul,Fast
TRLCBLO128F92F3150,17,Die Dinge,Annett Louisan,https://p.scdn.co/mp3-preview/87195dc12029ca3d1fa4c36465881fd35d2c4ec3?cid=774b29d4f13844c495f206cafdad9c86,german,pop,2004,153933,0.899,0.405,5,-10.978,1,0.0545,0.879,0,0.151,0.869,113.007,4,2.56555,pop,3.220349578418354e-5,0.637,Pop,Medium
TRLCBVN128F14A13F8,933,The Jester Race,In Flames,https://p.scdn.co/mp3-preview/d7ec8a48b966d5e55e787d5be837ccecd3c463b8?cid=774b29d4f13844c495f206cafdad9c86,"metal, death_metal, melodic_death_metal, swedish",metal,1996,293266,0.414,0.98,5,-4.466,1,0.0622,1.08e-4,0.802,0.0677,0.626,138.781,4,4.887766666666667,metal,0.0017674036215672493,0.8029999999999999,Metal,Fast
TRLCDUO128F1481E62,894,Liberdade Pra Dentro Da Cabeça,Natiruts,https://p.scdn.co/mp3-preview/7320406600c851896331ab0269e95a99dcecb479?cid=774b29d4f13844c495f206cafdad9c86,reggae,reggae,2006,286240,0.675,0.435,6,-8.575,0,0.0834,0.0308,0,0.268,0.611,134.225,4,4.770666666666667,reggae,0.0016935250135917696,0.523,Reggae,Fast
TRLCFIM128F145ACE5,969,Five Magics,Megadeth,https://p.scdn.co/mp3-preview/a8c15c490ae38aebe69e4e82576b8d2e4fdb8f67?cid=774b29d4f13844c495f206cafdad9c86,"metal, heavy_metal, thrash_metal",metal,2010,360640,0.162,0.977,4,-3.615,0,0.425,5.69e-4,0.48,0.962,0.148,179.03,5,6.010666666666666,metal,0.0018355992596984616,0.5625,Metal,Fast
TRLCGKP12903CC65A5,132,Empty Bottles,I Break Horses,https://p.scdn.co/mp3-preview/6b5133da38c5610f3499733daaa1b29d9cdca611?cid=774b29d4f13844c495f206cafdad9c86,"electronic, alternative, indie, pop, female_vocalists",rock,2011,202653,0.399,0.921,0,-4.573,1,0.044,9.78e-5,0.741,0.251,0.138,119.966,4,3.37755,rock,2.5005067314777806e-4,0.5295000000000001,Rock,Medium
TRLCLLK128F428507D,222,Crossing the Deadline,Guano Apes,https://p.scdn.co/mp3-preview/4913902b9098d4b89e34df1f027db934a7d2958c?cid=774b29d4f13844c495f206cafdad9c86,"rock, alternative, alternative_rock, german",rock,1997,203866,0.731,0.671,4,-8.818,0,0.116,0.0688,1.35e-5,0.0982,0.564,99.651,4,3.3977666666666666,rock,4.2053976847580853e-4,0.6174999999999999,Rock,Medium
TRLCLLO12903CB0581,43,Tether,CHVRCHES,https://p.scdn.co/mp3-preview/7440b954e263f274e2796d6074bcffb245707aba?cid=774b29d4f13844c495f206cafdad9c86,"electronic, female_vocalists, beautiful, synthpop",NA,2013,286400,0.464,0.587,9,-7.143,0,0.047,0.081,9.38e-4,0.117,0.126,119.901,4,4.773333333333333,electronic,8.145590110117012e-5,0.3565,Electronic,Medium
TRLCMDF128F934B09C,30,In Mourning,Supershine,https://p.scdn.co/mp3-preview/d7c2eb9ca96728c1f2a2c76cd73ac2f217f70a84?cid=774b29d4f13844c495f206cafdad9c86,"rock, electronic, alternative, indie, pop, metal, alternative_rock, classic_rock, ambient, experimental, punk, indie_rock, hard_rock, instrumental, black_metal, death_metal, heavy_metal, hardcore, industrial, blues, metalcore, psychedelic, post_rock, american, post_punk, indie_pop, doom_metal, gothic_metal, grunge, gothic, noise, grindcore, nu_metal",NA,2000,56546,0.277,0.366,3,-9.589,0,0.0277,5.45e-6,0.922,0.166,0.18,80.13,4,0.9424333333333333,metal,5.682969844267683e-5,0.273,Metal,Medium
TRLCMGN128F92FFA2E,493,League Chicanos,Sébastien Tellier,https://p.scdn.co/mp3-preview/6f777f92db8fe010a4949e22a752171b74551706?cid=774b29d4f13844c495f206cafdad9c86,"rock, electronic, alternative, indie, pop, french",NA,2011,248266,0.434,0.227,9,-12.704,0,0.0355,0.989,0.17,0.101,0.0791,89.483,4,4.137766666666667,rock,9.339013777413226e-4,0.15305000000000002,Rock,Medium
TRLCNCI128F931C24E,136,Last Night Over Norway,Funki Porcini,https://p.scdn.co/mp3-preview/bda0c3047f46d599fde50915ae1bd108bb283ed5?cid=774b29d4f13844c495f206cafdad9c86,"electronic, ambient, instrumental, chillout, downtempo, lounge",electronic,2002,98373,0.197,0.0308,1,-30.121,1,0.0366,0.963,0.941,0.135,0.129,52.282,3,1.63955,electronic,2.576279662734683e-4,0.0799,Electronic,Slow
TRLCONI128F4255EAC,36,Bien avant,Benjamin Biolay,https://p.scdn.co/mp3-preview/b50748f3922e0d36ceae42759c3393c50b89aa66?cid=774b29d4f13844c495f206cafdad9c86,french,world,2018,229400,0.383,0.223,5,-13.74,0,0.0354,0.788,9.21e-4,0.113,0.183,138.674,3,3.8233333333333333,world,6.81956381312122e-5,0.203,World,Fast
TRLCOOT128F4252F81,127,When You're Falling,Afro Celt Sound System,https://p.scdn.co/mp3-preview/dd73565d3c81c9245802dd376e3bbcc9936acb08?cid=774b29d4f13844c495f206cafdad9c86,new_age,NA,2004,277613,0.678,0.776,11,-7.176,1,0.0372,0.00162,1.2e-4,0.14,0.15,112.996,4,4.626883333333334,new age,2.4057905674066524e-4,0.463,other,Medium
TRLCPPR128F93111E2,15,Wild Heart,The Vamps,https://p.scdn.co/mp3-preview/b12e90a14ee799e4749292ea2ae2d0a4deac4343?cid=774b29d4f13844c495f206cafdad9c86,"pop, british, indie_pop, guitar",rock,2014,191359,0.604,0.91,1,-4.786,1,0.0314,5.96e-4,0,0.0779,0.782,119.014,4,3.1893166666666666,rock,2.8414849221338415e-5,0.8460000000000001,Rock,Medium
TRLCQDM128F9333628,2369,Me vs. Maradona vs. Elvis,Brand New,https://p.scdn.co/mp3-preview/f2461daee40cbc1fc6e38086fa5e8a6006990539?cid=774b29d4f13844c495f206cafdad9c86,"alternative, punk, indie_rock, emo, love, mellow, chill",rock,2003,319000,0.491,0.246,1,-10.44,1,0.0305,0.212,0.0875,0.0963,0.363,181.816,4,5.316666666666666,rock,0.004487651853690047,0.3045,Rock,Fast
TRLCQIL128F4251990,19,City Lights (Martin Buttrich Remix),Loco Dice,https://p.scdn.co/mp3-preview/14c36426641a7a1e5246c182bd356a5fce77a420?cid=774b29d4f13844c495f206cafdad9c86,NA,electronic,2003,406840,0.782,0.665,4,-13.577,0,0.076,0.00279,0.845,0.0397,0.664,125,4,6.780666666666667,electronic,3.599214234702866e-5,0.6645000000000001,Electronic,Fast
TRLCRLL128F148D0CB,32,Grand Illusion,Miami Horror,https://p.scdn.co/mp3-preview/1c93c434cb4ed52ae074df255400dcba05a69334?cid=774b29d4f13844c495f206cafdad9c86,"electronic, electro, synthpop",NA,2010,152606,0.418,0.861,9,-6.222,0,0.331,0.11,0.26,0.816,0.315,119.989,4,2.543433333333333,electronic,6.0618345005521955e-5,0.588,Electronic,Medium
TRLCROX128F4295398,648,I Asked When,Brett Dennen,https://p.scdn.co/mp3-preview/2498191ce45798d9b53d7d083a49c6e50f8ad91a?cid=774b29d4f13844c495f206cafdad9c86,"folk, singer_songwriter, britpop",folk,2006,377546,0.481,0.3,4,-10.987,1,0.0355,0.636,0,0.107,0.255,126.183,3,6.292433333333333,folk,0.0012275214863618196,0.27749999999999997,Folk,Fast
TRLCRRV128F4298854,2462,Who Do You Think,Interpol,https://p.scdn.co/mp3-preview/c6580df7dc38ca95b562212a168a95eb0cf20f55?cid=774b29d4f13844c495f206cafdad9c86,"rock, alternative, indie, alternative_rock, indie_rock, new_wave, post_punk",rock,2007,193293,0.531,0.979,4,-4.651,0,0.0898,1.46e-4,0.58,0.0687,0.521,136.061,4,3.22155,rock,0.004663823918862345,0.75,Rock,Fast
TRLCRZL128F932DDBF,20,Remember 99,TM Juke,https://p.scdn.co/mp3-preview/68292b9357c31e1e01b41d26a71e137cb1491287?cid=774b29d4f13844c495f206cafdad9c86,"chillout, trip_hop, downtempo, lounge",electronic,2003,403186,0.654,0.284,0,-17.508,0,0.42,0.939,0.884,0.097,0.102,69.989,4,6.719766666666667,electronic,3.788646562845122e-5,0.19299999999999998,Electronic,Slow
TRLCTSY128E079295A,415,What's Left For Me?,Days of the New,https://p.scdn.co/mp3-preview/51695eb65ba95e2d67edcd9d49e9fc9510178306?cid=774b29d4f13844c495f206cafdad9c86,"alternative_rock, 90s, grunge",rock,1997,326320,0.558,0.636,1,-7.855,0,0.0245,0.0131,7.09e-5,0.174,0.135,134.492,3,5.438666666666666,rock,7.861441617903628e-4,0.3855,Rock,Fast
TRLCUBE128F935AEEC,30,I den svartaste jord,Månegarm,https://p.scdn.co/mp3-preview/c7d35a886bc51ac316a1426a1f1aece2c4b59a5e?cid=774b29d4f13844c495f206cafdad9c86,NA,NA,2009,437120,0.166,0.827,2,-4.366,0,0.0511,2.64e-5,0.166,0.0709,0.152,159.469,4,7.285333333333333,NA,5.682969844267683e-5,0.4895,other,Fast
TRLCUUF128E078F97F,227,Harder (Interlude),Damian Marley,https://p.scdn.co/mp3-preview/f4aede0d84c4d71c5cf1c9fec5fc8c363a0dcb10?cid=774b29d4f13844c495f206cafdad9c86,reggae,reggae,2001,42666,0.586,0.194,5,-13.59,1,0.891,0.762,0,0.732,0.779,84.062,4,0.7111,reggae,4.300113848829213e-4,0.48650000000000004,Reggae,Medium
TRLCVSD128F935A43F,88,De involverte,Kaizers Orchestra,https://p.scdn.co/mp3-preview/870ddeacd99071b7f143f17a31201db1439bf302?cid=774b29d4f13844c495f206cafdad9c86,"rock, alternative",rock,2003,257724,0.298,0.599,9,-4.328,0,0.0315,0.0639,5.06e-4,0.0898,0.397,133.762,4,4.2954,rock,1.6670044876518537e-4,0.498,Rock,Fast
TRLCXZB128F1469F59,85,Sacred Stones,Sheila Chandra,https://p.scdn.co/mp3-preview/48fb7eb3a58cdc836031a7eb9eb136965adb2768?cid=774b29d4f13844c495f206cafdad9c86,"female_vocalists, new_age",world,1999,333226,0.137,0.218,2,-11.106,1,0.0394,0.79,0.0314,0.0997,0.144,76.138,4,5.553766666666666,world,1.610174789209177e-4,0.181,World,Slow
TRLCZHP128F1491228,26,Language of Flowers,Pale Saints,https://p.scdn.co/mp3-preview/12e2d58d414e33de316d4ba63ad787c802346c6f?cid=774b29d4f13844c495f206cafdad9c86,"rock, indie, idm",rock,1990,173893,0.417,0.757,3,-14.559,1,0.0323,0.0849,0.883,0.071,0.713,156.942,4,2.898216666666667,rock,4.9252405316986587e-5,0.735,Rock,Fast
TRLDBGI128F93440C6,893,Love You Lately,Daniel Powter,https://p.scdn.co/mp3-preview/013ca1c46290877e5a1d675d6d0b89429fd0f0e6?cid=774b29d4f13844c495f206cafdad9c86,"pop, piano",pop,2013,180520,0.613,0.782,10,-4.791,1,0.0335,0.43,1.31e-6,0.26,0.536,146.018,4,3.0086666666666666,pop,0.001691630690310347,0.659,Pop,Fast
TRLDBMG128F9352F4D,3,Do It All Night,E-Rotic,https://p.scdn.co/mp3-preview/63e6516ad3e08ac58560c6d19d691f31f4eaeff0?cid=774b29d4f13844c495f206cafdad9c86,"dance, 90s, german, techno",NA,1999,226133,0.64,0.989,0,-3.571,0,0.0509,0.202,0.281,0.147,0.606,142.932,4,3.768883333333333,electronic,5.682969844267683e-6,0.7975,Electronic,Fast
TRLDBUM128F426A55F,31,Twig,The Presidents of the United States of America,https://p.scdn.co/mp3-preview/a7ec02acc5497554993fd08e9d123b599333829d?cid=774b29d4f13844c495f206cafdad9c86,"rock, alternative, grunge",rock,1996,157040,0.62,0.681,11,-6.835,1,0.102,0.0431,0.00213,0.139,0.964,120.857,4,2.6173333333333333,rock,5.872402172409939e-5,0.8225,Rock,Fast
TRLDCBJ128F931F0DB,292,Desert of Song,Between the Buried and Me,https://p.scdn.co/mp3-preview/25569b5e93922f38ffa1b98fb5fbab4aa90bb8f9?cid=774b29d4f13844c495f206cafdad9c86,"progressive_rock, metalcore, progressive_metal, country, beautiful",NA,2009,333440,0.267,0.508,9,-8.338,1,0.0321,0.0514,6.74e-4,0.188,0.207,81.737,4,5.557333333333333,metal,5.531423981753878e-4,0.3575,Metal,Medium
TRLDEBZ128F423ED39,141,Goodbye Waves and Driveways,The Rocket Summer,https://p.scdn.co/mp3-preview/470da1e300bd5a2ccc5573d316fa5e92f6fbf668?cid=774b29d4f13844c495f206cafdad9c86,"indie, acoustic, emo, guitar",rock,2005,305760,0.454,0.333,6,-8.344,0,0.0416,0.226,3.3e-6,0.143,0.249,150.671,4,5.096,rock,2.670995826805811e-4,0.29100000000000004,Rock,Fast
TRLDFAA128F92EC266,104,World Anarchy,Kreator,https://p.scdn.co/mp3-preview/a45e93bd75d64a41778e58fdfaec230d9e3914f8?cid=774b29d4f13844c495f206cafdad9c86,"heavy_metal, thrash_metal, german",NA,2005,235373,0.353,0.941,2,-5.897,1,0.0558,1.59e-4,0.232,0.122,0.451,125.473,3,3.9228833333333335,metal,1.9700962126794635e-4,0.696,Metal,Fast
TRLDFTK128F427A588,223,Cock Pushups,Tenacious D,https://p.scdn.co/mp3-preview/a7e95dda4561d17973521022867441cf6e67bab1?cid=774b29d4f13844c495f206cafdad9c86,"rock, hard_rock, heavy_metal",rock,2001,48200,0.713,0.149,10,-18.643,1,0.937,0.851,0,0.194,0.415,84,4,0.8033333333333333,rock,4.224340917572311e-4,0.282,Rock,Medium
TRLDFTP12903CEE71B,13,Would You Lay With Me (In a Field of Stone),Johnny Cash,https://p.scdn.co/mp3-preview/5af4c5eaa6f9e73f7f93da8df6365f8f678e3c28?cid=774b29d4f13844c495f206cafdad9c86,"country, cover",NA,2000,160000,0.594,0.26,9,-9.702,1,0.0383,0.863,0,0.169,0.485,80.016,4,2.6666666666666665,country,2.4626202658493293e-5,0.3725,country,Medium
TRLDGUI128F42911EA,432,Warriors Trial,Amorphis,https://p.scdn.co/mp3-preview/60eefbe8a56554eadc24459d45405aeb46863447?cid=774b29d4f13844c495f206cafdad9c86,"death_metal, melodic_death_metal, doom_metal",metal,1992,304733,0.166,0.95,5,-4.894,1,0.081,1.2e-5,0.84,0.0806,0.108,148.158,4,5.078883333333334,metal,8.183476575745463e-4,0.529,Metal,Fast
TRLDHFZ12903D07387,44,Save A Prayer,Duran Duran,https://p.scdn.co/mp3-preview/6694ec172bfb5486091e75ad43a8dd50879928d9?cid=774b29d4f13844c495f206cafdad9c86,"pop, 80s, british, new_wave, synthpop",NA,2008,225840,0.59,0.662,7,-9.226,1,0.0313,0.141,0,0.0935,0.651,113.455,4,3.764,pop,8.335022438259269e-5,0.6565000000000001,Pop,Medium
TRLDHKS12903CD56BE,967,Action/Reaction,Choir of Young Believers,https://p.scdn.co/mp3-preview/143c8ed224e66319822c6e3bcda32b507bdfa544?cid=774b29d4f13844c495f206cafdad9c86,"indie, male_vocalists",NA,2009,276506,0.47,0.868,11,-5.805,1,0.0394,0.164,1.48e-4,0.0809,0.794,180.225,4,4.608433333333333,rock,0.0018318106131356164,0.831,Rock,Fast
TRLDIJZ12903CF8922,647,V.c. (gloria Domini),Moonspell,https://p.scdn.co/mp3-preview/6f5187e43ca7c1303ceabff7c4f9ede922f0c15c?cid=774b29d4f13844c495f206cafdad9c86,"metal, black_metal, doom_metal, gothic_metal",metal,1998,299040,0.517,0.797,2,-7.117,1,0.0424,2.51e-4,0.762,0.349,0.336,119.996,4,4.984,metal,0.001225627163080397,0.5665,Metal,Medium
TRLDIPZ128F426CD58,77,J'ai Fait Une Promesse,Anathema,https://p.scdn.co/mp3-preview/943f0ea16c4def104a8b9442b29c69f4c0da88e7?cid=774b29d4f13844c495f206cafdad9c86,"progressive_rock, doom_metal",NA,2011,262376,0.122,0.114,2,-17.613,0,0.0406,0.79,0.0638,0.0906,0.0572,64.764,3,4.372933333333333,metal,1.458628926695372e-4,0.08560000000000001,Metal,Slow
TRLDJAL128F92FD293,1,Bloodless Coup,Napalm Death,https://p.scdn.co/mp3-preview/9d816b207e34d314d6ed0c7171d0e4caa72cf73b?cid=774b29d4f13844c495f206cafdad9c86,"death_metal, grindcore",NA,2015,151925,0.294,0.997,3,-3.756,1,0.125,1.91e-6,0.932,0.137,0.0336,109.475,4,2.5320833333333335,metal,1.894323281422561e-6,0.5153,Metal,Medium
TRLDJWE128F4263763,268,Leaves Me Cold,Lush,https://p.scdn.co/mp3-preview/618a38bd7ede76a8c993b28db90d219efa71cf64?cid=774b29d4f13844c495f206cafdad9c86,90s,rock,1990,178493,0.342,0.916,0,-11.183,1,0.0655,1.25e-5,0.607,0.0915,0.431,134.92,4,2.9748833333333335,rock,5.076786394212463e-4,0.6735,Rock,Fast
TRLDLDL12903CC6437,150,Oriental Dawn,Samael,https://p.scdn.co/mp3-preview/a7ef7f3bf94f09d8182a864924039aec2441362b?cid=774b29d4f13844c495f206cafdad9c86,"metal, black_metal, industrial, gothic_metal",metal,2009,264280,0.431,0.937,11,-3.881,1,0.0536,5.67e-4,0.0558,0.248,0.505,159.781,4,4.4046666666666665,metal,2.8414849221338416e-4,0.7210000000000001,Metal,Fast
TRLDLUT128F1460499,112,A Day in the Life,The Beatles,https://p.scdn.co/mp3-preview/5af80e6f5ccea5015f25e578122c2e17e101a471?cid=774b29d4f13844c495f206cafdad9c86,"rock, pop, classic_rock, experimental, progressive_rock, british, psychedelic, 60s, psychedelic_rock",rock,2014,303000,0.375,0.425,4,-11.181,0,0.0256,0.182,0.0172,0.0872,0.31,79.049,4,5.05,rock,2.1216420751932685e-4,0.3675,Rock,Slow
TRLDNAI12903CB42B4,9,Shadow Winds,Excel,https://p.scdn.co/mp3-preview/664d1b2ce810f44a8852e8376d90341782ea3425?cid=774b29d4f13844c495f206cafdad9c86,"metal, hardcore, thrash_metal",rock,2016,257226,0.24,0.908,2,-4.447,1,0.071,0.0183,0.00451,0.27,0.353,108.363,3,4.2871,rock,1.704890953280305e-5,0.6305000000000001,Rock,Medium
TRLDNVR128F428AD68,3,Parakeet,Damon Albarn,https://p.scdn.co/mp3-preview/b0429b5758fd659468b6cfa9a30389b4b5041f63?cid=774b29d4f13844c495f206cafdad9c86,"experimental, instrumental, british",reggae,2014,43360,0.794,0.19,0,-17.167,1,0.586,0.926,0.159,0.0963,0.257,63.931,4,0.7226666666666667,reggae,5.682969844267683e-6,0.2235,Reggae,Slow
TRLDNWG128E07813ED,608,The Sounder (Edit),Gorillaz,https://p.scdn.co/mp3-preview/c3743b6569a065b53c66ba5de1aeb23c34dda781?cid=774b29d4f13844c495f206cafdad9c86,"alternative, hip_hop, trip_hop",NA,2002,269733,0.701,0.594,5,-8.393,0,0.293,0.316,1.53e-6,0.043,0.74,172.148,4,4.49555,hip hop,0.001151748555104917,0.667,Hip hop,Fast
TRLDNYQ12903CA41FF,1462,Hands To Heaven,Breathe,https://p.scdn.co/mp3-preview/8c8e43f243be49e55c3e3edd57a0a38be307891d?cid=774b29d4f13844c495f206cafdad9c86,"pop, 80s",NA,1988,259506,0.543,0.384,8,-15.018,1,0.0307,0.242,1.16e-6,0.266,0.407,128.768,4,4.3251,pop,0.0027695006374397844,0.39549999999999996,Pop,Fast
TRLDPEH128F9325BCE,62,Over Over,Xiu Xiu,https://p.scdn.co/mp3-preview/5252c9ceaec39b8001ea9397b1349c4ecc8fae42?cid=774b29d4f13844c495f206cafdad9c86,"indie, experimental, post_rock, noise",NA,2007,257519,0.491,0.709,7,-8.238,1,0.042,0.12,0.705,0.382,0.205,132.499,4,4.2919833333333335,rock,1.1744804344819878e-4,0.45699999999999996,Rock,Fast
TRLDPKS128E078DC7F,495,Turn That Heartbeat Over Again,Steely Dan,https://p.scdn.co/mp3-preview/0c09c2382112ce40b3c8d2568e29783ab96de300?cid=774b29d4f13844c495f206cafdad9c86,"rock, jazz, classic_rock, 70s",rock,1972,298493,0.632,0.488,1,-11.768,1,0.0419,0.242,2.45e-4,0.057,0.621,116.534,4,4.9748833333333335,rock,9.376900243041676e-4,0.5545,Rock,Medium
TRLDPRJ128E0781A98,590,Heart Attack Man,Beastie Boys,https://p.scdn.co/mp3-preview/66a76d87a2589c120799cadd9f357f8a4d371797?cid=774b29d4f13844c495f206cafdad9c86,"punk, hardcore, rap, punk_rock, hip_hop",NA,1994,134954,0.324,0.891,9,-9.769,1,0.362,0.0238,0.00582,0.872,0.244,93.132,4,2.249233333333333,metal,0.001117650736039311,0.5675,Metal,Medium
TRLDQZM12903CD2A1F,79,On Falling,Stina Nordenstam,https://p.scdn.co/mp3-preview/c7e1bcbab9f49309ed7c9fbfc29f59c1854a0f0b?cid=774b29d4f13844c495f206cafdad9c86,"alternative, indie, female_vocalists, singer_songwriter, swedish, avant_garde",NA,2004,249200,0.705,0.273,10,-10.317,0,0.0287,0.822,0.0151,0.0925,0.292,88.001,4,4.153333333333333,rock,1.4965153923238232e-4,0.2825,Rock,Medium
TRLDRYJ128F930BBB4,110,Spitfall,Pain of Salvation,https://p.scdn.co/mp3-preview/d03bf2553e403734c7c33edfc6b76ecf284486eb?cid=774b29d4f13844c495f206cafdad9c86,progressive_metal,NA,2007,437000,0.36,0.989,2,-4.127,1,0.366,0.0256,0,0.152,0.217,144.156,4,7.283333333333333,metal,2.0837556095648171e-4,0.603,Metal,Fast
TRLDSJU128F42858C5,758,Untitled Roadside Demo,Black Moth Super Rainbow,https://p.scdn.co/mp3-preview/6837d95605b09ab081c573671c2a7821291e2ed2?cid=774b29d4f13844c495f206cafdad9c86,"electronic, experimental, psychedelic, post_rock, psychedelic_rock, mellow",rock,2007,214280,0.197,0.301,0,-4.498,0,0.0307,0.922,0.712,0.07,0.105,102.605,3,3.5713333333333335,rock,0.0014358970473183012,0.20299999999999999,Rock,Medium
TRLDTTL128F422AD7C,130,Symphonaire Infernus et Spera Empyrium,My Dying Bride,https://p.scdn.co/mp3-preview/cbae9aa4d050ea11e1f04b4276f64d7759b0acc2?cid=774b29d4f13844c495f206cafdad9c86,doom_metal,NA,1995,698253,0.188,0.946,1,-7.387,1,0.181,5.63e-4,0.0127,0.276,0.181,88.742,4,11.63755,metal,2.4626202658493295e-4,0.5635,Metal,Medium
TRLDUBX128E078889A,41,Precious and Grace,ZZ Top,https://p.scdn.co/mp3-preview/a289562a43debf26ea0e0a4a577ebfad706be48d?cid=774b29d4f13844c495f206cafdad9c86,"rock, classic_rock, hard_rock, blues_rock",rock,2012,155093,0.408,0.973,7,-5.159,0,0.0335,0.0208,0.0116,0.944,0.424,87.412,4,2.5848833333333334,rock,7.7667254538325e-5,0.6985,Rock,Medium
TRLDUCS128F14979BF,2185,Spectacular Views,Rilo Kiley,https://p.scdn.co/mp3-preview/a91271cd9f6727313b502409f7b1040941ef2261?cid=774b29d4f13844c495f206cafdad9c86,"indie, female_vocalists, indie_rock, indie_pop, emo",rock,2002,380266,0.307,0.646,0,-7.416,1,0.042,0.0127,0.101,0.116,0.345,157.421,4,6.337766666666667,rock,0.004139096369908296,0.4955,Rock,Fast
TRLDUML128F931C2E0,984,Toxic Dart,Jaga Jazzist,https://p.scdn.co/mp3-preview/469664bb5cc59991b1b480614629c552c1e8ee70?cid=774b29d4f13844c495f206cafdad9c86,"electronic, jazz, lounge",jazz,2003,316253,0.548,0.829,5,-6.982,1,0.0494,9.51e-4,0.0234,0.685,0.382,130.057,4,5.270883333333333,jazz,0.0018640141089198,0.6054999999999999,Jazz & Soul,Fast
TRLDVOB12903CF7C7E,1017,Girlfriend Is Better,Talking Heads,https://p.scdn.co/mp3-preview/2661d16c4a7a205481b55b53e19f9b0c94ca826d?cid=774b29d4f13844c495f206cafdad9c86,"rock, classic_rock, 80s, funk, new_wave, post_punk",NA,1992,306426,0.648,0.794,0,-7.879,1,0.0443,0.0378,3.3e-5,0.712,0.834,126.96,4,5.1071,rock,0.0019265267772067445,0.8140000000000001,Rock,Fast
TRLDVWW12903CC8822,4,Sorg,Gorgoroth,https://p.scdn.co/mp3-preview/964a180652ba0b7d25e7beb5b3f6ec29dcc78f91?cid=774b29d4f13844c495f206cafdad9c86,black_metal,rock,1996,370546,0.199,0.692,2,-7.846,0,0.0618,0.00206,0.674,0.153,0.125,113.599,3,6.175766666666667,rock,7.577293125690244e-6,0.4085,Rock,Medium
TRLDWAU128F930AB37,189,Where Friend Rhymes With End,Ane Brun,https://p.scdn.co/mp3-preview/fd10ae44c62419f21bc48c9ce6317dac23c6f816?cid=774b29d4f13844c495f206cafdad9c86,"female_vocalists, singer_songwriter",NA,2011,213920,0.53,0.108,8,-17.032,1,0.0353,0.903,0.0196,0.108,0.229,116.649,4,3.5653333333333332,folk,3.58027100188864e-4,0.1685,Folk,Medium
TRLDXGC128F424D809,442,Gore Gore Gadget,Annotations of an Autopsy,https://p.scdn.co/mp3-preview/a07b16ea019ce344c45cd99a9ef8d956baecbb83?cid=774b29d4f13844c495f206cafdad9c86,"death_metal, grindcore",NA,2007,224320,0.358,0.956,7,-5.007,1,0.134,5.62e-5,0.485,0.048,0.202,140.173,4,3.7386666666666666,metal,8.37290890388772e-4,0.579,Metal,Fast
TRLDXTX128F4281ADF,87,(That's How You Sing) Amazing Grace,Low,https://p.scdn.co/mp3-preview/41bcd92ad8c2223cbca63078fc46813a8d35b960?cid=774b29d4f13844c495f206cafdad9c86,NA,rock,2002,433533,0.442,0.261,6,-15.916,0,0.0276,0.597,0.444,0.0728,0.205,132.652,4,7.22555,rock,1.6480612548376282e-4,0.23299999999999998,Rock,Fast
