track_id,name,artist,year,genre_grouped,energy,valence,mood,total_plays,popularity_norm,tempo_class
TRISZED12903CF81D2,Skyhook,Dance Gavin Dance,2008,Metal,0.996,0.242,0.619,292,5.531423981753878e-4,Fast
TRISZFX128F14995CF,Take a Break,Scooter,2003,Electronic,0.945,0.103,0.524,901,0.0017067852765617275,Fast
TRISZNC12903CA4806,Do I,Luke Bryan,2009,country,0.691,0.299,0.495,14330,0.0271456526227853,Fast
TRITABJ128F932BEAF,I Don't Like You Anymore,The Last Shadow Puppets,2008,Rock,0.852,0.289,0.5705,626,0.0011858463741705233,Medium
TRITADK12903CE8AD6,Ancient Voices,Karunesh,2004,Electronic,0.182,0.0386,0.1103,1210,0.0022921311705212987,Slow
TRITADN128F422D9F5,Raised On Rock,Darkthrone,2007,Metal,0.981,0.128,0.5545,30,5.682969844267683e-5,Fast
TRITAYR128F425AC6D,"Swing Low, Sweet Chariot",Johnny Cash,2011,country,0.37,0.803,0.5865,60,1.1365939688535366e-4,Medium
TRITBDD128F930198F,Cry Me A River,Michael Bublé,2014,Reggae,0.327,0.515,0.42100000000000004,9,1.704890953280305e-5,Medium
TRITBXF128F9339A78,Pencil Full of Lead,Paolo Nutini,2009,Pop,0.767,0.833,0.8,3940,0.0074636337288048905,Medium
TRITBZY128F423514E,Ode to Solitude,Estatic Fear,1996,Metal,0.439,0.152,0.2955,10,1.894323281422561e-5,Fast
TRITCFM128F92E0471,I Am,Godsmack,2003,Metal,0.946,0.756,0.851,10,1.894323281422561e-5,Fast
TRITCGV128F4290790,Erè Mèla Mèla,Mahmoud Ahmed,2014,World,0.598,0.649,0.6234999999999999,161,3.049860483090323e-4,Medium
TRITCQH128E0786BE7,Hell Is Chrome,Wilco,2005,Rock,0.425,0.212,0.3185,491,9.301127311784774e-4,Slow
TRITDLI12903CF6151,Leather Jacket,Joyce Manor,2012,Rock,0.809,0.78,0.7945,14,2.6520525939915856e-5,Fast
TRITDQJ128F9351140,Helpless,Metallica,2009,Rock,0.985,0.602,0.7935,21,3.9780788909873784e-5,Fast
TRITDYT128F426A8F8,Higher Power,Boston,1997,Rock,0.864,0.362,0.613,301,5.701913077081909e-4,Medium
TRITEGR128F422DA64,Forever Free,Stratovarius,1997,Metal,0.977,0.534,0.7555000000000001,281,5.323048420797396e-4,Fast
TRITEJF128F4241821,Into the Airwaves,Jack's Mannequin,2005,Classical,0.926,0.604,0.765,5,9.471616407112804e-6,Fast
TRITFCC128F934B008,Xeper,Vader,2000,Metal,0.996,0.109,0.5525,63,1.1934236672962134e-4,Fast
TRITFEA12903CF0E99,Dacia Hiperboreană,Negură Bunget,2010,Metal,0.864,0.0375,0.45075,49,9.282184078970549e-5,Fast
TRITGQD128F422812D,Jump Around,House of Pain,2014,Electronic,0.704,0.77,0.737,9,1.704890953280305e-5,Medium
TRITGXR128F1466C33,Crying Over You,Ken Boothe,2009,Reggae,0.219,0.649,0.434,51,9.661048735255061e-5,Slow
TRITJAQ128F426A108,Fight Fire With Fire,Metallica,2009,Metal,0.968,0.1,0.534,40,7.577293125690244e-5,Medium
TRITJBE128F93275E8,Given,Seether,2005,Rock,0.704,0.369,0.5365,7,1.3260262969957928e-5,Fast
TRITJDR12903CF950A,Another,Ataxia,2004,Rock,0.319,0.352,0.3355,19,3.599214234702866e-5,Slow
TRITKCH128E0781C01,I Won,The Sundays,1990,Rock,0.562,0.754,0.658,220,4.1675112191296343e-4,Medium
TRITKIJ128F4280055,Hard To Imagine,Pearl Jam,2003,Rock,0.477,0.089,0.283,304,5.758742775524585e-4,Fast
TRITKNR128F14877C9,Branches,Midlake,2008,Rock,0.308,0.228,0.268,11,2.083755609564817e-5,Fast
TRITKQV128F424F08A,Hey Little World,The Hives,2007,Rock,0.936,0.564,0.75,1296,0.002455042972723639,Fast
TRITKSZ12903CF71C8,Receiver,Cult of Luna,2003,Folk,0.829,0.139,0.484,100,1.894323281422561e-4,Fast
TRITLWL128F9304DBA,New Dawn,Enslaved,2008,Metal,0.981,0.111,0.546,1,1.894323281422561e-6,Fast
TRITMRB128F92D7213,Like It Too Much,Kaiser Chiefs,2008,Rock,0.831,0.476,0.6535,380,7.198428469405732e-4,Medium
TRITNCE128F92FFAB0,Worn Out Blues,Gotye,2006,Electronic,0.287,0.536,0.4115,127,2.4057905674066524e-4,Slow
TRITNFB128F9325167,Leaving,The Starting Line,2001,Jazz & Soul,0.918,0.326,0.622,40,7.577293125690244e-5,Fast
TRITNNT128F931E5F7,Homage,...And You Will Know Us by the Trail of Dead,2001,Metal,0.966,0.169,0.5675,1,1.894323281422561e-6,Medium
TRITNQV128F9309199,Hive,Earl Sweatshirt,2013,Rock,0.75,0.784,0.767,699,0.00132413197371437,Fast
TRITPAO128F423EAE7,Mad Lucas,The Breeders,1993,Rock,0.268,0.186,0.227,296,5.60719691301078e-4,Slow
TRITPXZ128F4266498,Argument,Fugazi,2001,Reggae,0.523,0.175,0.349,1,1.894323281422561e-6,Medium
TRITQFO128F92F1D2B,Jack's Obsession,Danny Elfman,2006,Rock,0.33,0.667,0.49850000000000005,110,2.0837556095648171e-4,Fast
TRITQQY128F42900FB,"If You Don't, Don't",Jimmy Eat World,2001,Rock,0.92,0.263,0.5915,2936,0.005561733154256639,Fast
TRITRGV12903CEA9C4,Thoroughly at Home,Animals as Leaders,2009,Metal,0.92,0.189,0.5545,988,0.0018715914020454904,Fast
TRITRGW128F149EF75,Here's Lookin' At You,Every Time I Die,2001,Metal,0.985,0.158,0.5715,33,6.251266828694451e-5,Medium
TRITRPS128F426629E,Adiós,Gustavo Cerati,2006,Rock,0.596,0.284,0.43999999999999995,10,1.894323281422561e-5,Medium
TRITSCB128F930BAB9,Together Alone,Caliban,2006,Electronic,0.91,0.327,0.6185,259,4.906297298884433e-4,Fast
TRITSGN128F42999B5,Hot Tent Blues,Late of the Pier,2008,Rock,0.631,0.406,0.5185,105,1.989039445493689e-4,Medium
TRITSHI128F932701E,Alias,In Flames,2009,Metal,0.938,0.308,0.623,8,1.5154586251380489e-5,Fast
TRITSNL128F427A58B,Friendship Test,Tenacious D,2001,Rock,0.0983,0.306,0.20215,90,1.704890953280305e-4,Fast
TRITUFI128F147B77A,Another Town,Regina Spektor,2006,Classical,0.25,0.238,0.244,6098,0.011551583370114776,Fast
TRITULV128F423B69C,Oh Oh,Noisia,2014,Pop,0.925,0.146,0.5355,45,8.524454766401525e-5,Fast
TRITUSL128F1460B76,Hands in the Air,Girl Talk,2008,Hip hop,0.782,0.668,0.7250000000000001,60,1.1365939688535366e-4,Fast
TRITVFR128E078EE0B,Drain You,Nirvana,1991,Rock,0.929,0.198,0.5635,8574,0.016241927814917036,Fast
TRITVNW128F9340445,The Mullet Burden,The Dillinger Escape Plan,1998,Metal,0.981,0.0806,0.5307999999999999,275,5.209389023912043e-4,Fast
TRITVOV128F1462B7A,Paper Tigers,Thrice,2003,Rock,0.986,0.0683,0.52715,3110,0.005891345405224165,Fast
TRITVUB128F42B81FF,Girls Just Wanna Have Fun,Miley Cyrus,2008,Pop,0.983,0.375,0.679,5645,0.010693454923630358,Fast
TRITWCG128F426A495,Way With Words,The Starting Line,2007,Rock,0.956,0.395,0.6755,200,3.788646562845122e-4,Fast
TRITXTL128F932215F,The Bitter End,Placebo,2006,Rock,0.908,0.499,0.7035,15,2.8414849221338415e-5,Fast
TRITYFG128F93166E8,Flowers And Razorwire,Converge,2003,Metal,0.927,0.195,0.561,4,7.577293125690244e-6,Fast
TRITYHF128F146FF17,Ignorance Is Bliss,Kendrick Lamar,2010,Rock,0.801,0.764,0.7825,293,5.550367214568104e-4,Medium
TRITZPR12903CDB60E,Hand Over Fist,Rush,2013,Rock,0.797,0.549,0.673,58,1.0987075032250854e-4,Medium
TRIUACQ12903CEF7AC,So Sick,Ne-Yo,2014,Jazz & Soul,0.606,0.578,0.592,26,4.9252405316986587e-5,Fast
TRIUAHI128F421B85C,Moonchariot,Elvenking,2004,other,0.942,0.474,0.708,94,1.7806638845372074e-4,Fast
TRIUAHP12903CF2388,Ghosts Of Past Failures,Shadows Fall,2004,Metal,0.939,0.549,0.744,326,6.175493897437549e-4,Fast
TRIUAOH128F4262592,Now Or Never,Three Days Grace,2003,Metal,0.664,0.286,0.475,2,3.788646562845122e-6,Medium
TRIUBQZ128F429B0ED,Big Time Sensuality,Björk,1993,Rock,0.726,0.52,0.623,15,2.8414849221338415e-5,Medium
TRIUBRP128F421FA6F,Bonnie & Clyde,Die Toten Hosen,2002,Rock,0.93,0.584,0.757,3,5.682969844267683e-6,Fast
TRIUBXA128F92CD922,I U She,Peaches,2003,Electronic,0.322,0.0851,0.20355,387,7.331031099105311e-4,Fast
TRIUCAP128F42BCDC7,Love Sweet Sound,Groove Armada,2007,Electronic,0.768,0.646,0.7070000000000001,26,4.9252405316986587e-5,Fast
TRIUCIF128F148D13F,Keep Fishin',Weezer,2002,Rock,0.784,0.746,0.765,2023,0.003832215998317841,Fast
TRIUCQG128F932C14B,Growing Old Is Getting Old,Silversun Pickups,2009,Rock,0.707,0.423,0.565,3626,0.006868816218438207,Fast
TRIUCXB128E07819A2,Pounding,Doves,2010,Rock,0.89,0.341,0.6155,842,0.0015950202029577963,Fast
TRIUDBH128F147182F,A Little's Enough,Angels & Airwaves,2006,Rock,0.766,0.156,0.461,2438,0.004618360160108204,Fast
TRIUDBL12903CB027D,Out To Sea,Ólafur Arnalds,2012,Electronic,0.153,0.0368,0.0949,8,1.5154586251380489e-5,Fast
TRIUDFZ128F9333181,"Promises, Promises",Incubus,2011,Rock,0.711,0.847,0.7789999999999999,12,2.273187937707073e-5,Fast
TRIUETE128F92FEAB0,Colorado,Grizzly Bear,2006,Electronic,0.389,0.127,0.258,1932,0.003659832579708388,Medium
TRIUFDC128E079307B,Still Rainin',Jonny Lang,1998,Jazz & Soul,0.818,0.724,0.7709999999999999,713,0.001350652499654286,Medium
TRIUFKL128F92E0C0C,Dancing Mood,Delroy Wilson,2016,Reggae,0.576,0.91,0.743,225,4.262227383200762e-4,Medium
TRIUFPY128F931E2A6,Three Days,Jane's Addiction,1990,Rock,0.837,0.315,0.576,147,2.784655223691165e-4,Medium
TRIUFSA128F4268CBC,Real Gone,Sheryl Crow,2006,Rock,0.788,0.806,0.797,10,1.894323281422561e-5,Medium
TRIUGIR12903CE32D2,One Better,Les Claypool,2006,Rock,0.97,0.93,0.95,221,4.18645445194386e-4,Fast
TRIUGNL128E0798962,When Animals Attack,Institute,2005,Rock,0.872,0.753,0.8125,57,1.0797642704108598e-4,Medium
TRIUGYN128F422AD58,Teargas,Katatonia,2001,Metal,0.918,0.198,0.558,877,0.001661321517807586,Fast
TRIUHEG128EF362B82,Colorblind,Counting Crows,2009,Rock,0.237,0.0715,0.15425,9,1.704890953280305e-5,Medium
TRIUHVC128F42753E2,You're Over,Parkway Drive,2004,Metal,0.994,0.199,0.5965,440,8.335022438259269e-4,Fast
TRIUICN128F4233815,Lava Lava,Boys Noize,2007,Electronic,0.642,0.89,0.766,7280,0.013790673488756244,Fast
TRIUIPA128F931C0F3,For All You Happy People,Jaga Jazzist,2013,Jazz & Soul,0.221,0.0396,0.1303,1006,0.0019056892211110964,Fast
TRIUJNO12903CDD5E9,Godpuppet,The Haunted,2003,Metal,0.996,0.156,0.576,181,3.4287251393748353e-4,Medium
TRIUJWF128F427176E,Complaint Department,Lykke Li,2008,Rock,0.309,0.459,0.384,2733,0.005177185528127859,Fast
TRIUKJO128F1456CD1,Spend The Night,She Wants Revenge,2005,Jazz & Soul,0.954,0.621,0.7875,373,7.065825839706152e-4,Fast
TRIULBF128F934326D,Nothing Compares,Pixie Lott,2009,Pop,0.452,0.337,0.3945,482,9.130638216456744e-4,Fast
TRIULGQ128F92D3040,Feedback,Kanye West,2016,Hip hop,0.563,0.171,0.367,16,3.0309172502760978e-5,Medium
TRIUMKZ12903CC6E73,And I Am Telling You I'm Not Going,Glee Cast,2010,Pop,0.609,0.191,0.4,34,6.440699156836708e-5,Fast
TRIUNNZ128F92DD51A,Dream Catch Me,Newton Faulkner,2009,Rock,0.676,0.557,0.6165,3116,0.0059027113449127,Medium
TRIUOHY128F92F1778,So Many Lies,Testament,1993,Metal,0.876,0.368,0.622,3,5.682969844267683e-6,Medium
TRIUOOJ128F934A868,Famous Last Words,My Chemical Romance,2006,Rock,0.883,0.309,0.596,3,5.682969844267683e-6,Fast
TRIUOZX12903D12C1E,Kiss That Grrrl,Kate Nash,2010,Pop,0.871,0.868,0.8694999999999999,2073,0.003926932162388969,Fast
TRIURCX128F4274B3A,Cancer,My Chemical Romance,2006,Metal,0.515,0.222,0.3685,48,9.092751750828292e-5,Slow
TRIURLU128E0782628,Keep on Movin',Soul II Soul,2014,other,0.489,0.675,0.5820000000000001,1541,0.0029191521766721664,Medium
TRIURSK128F1458F92,Swan Lake,Pyotr Ilyich Tchaikovsky,2009,Rock,0.13,0.112,0.121,247,4.678978505113726e-4,Medium
TRIUSZA128F4214A83,Love For Me,Guster,1995,Pop,0.773,0.529,0.651,4,7.577293125690244e-6,Fast
TRIUUKZ128E0782F9F,If It's Hurting You,Robbie Williams,2013,Pop,0.506,0.281,0.3935,1230,0.00233001763614975,Fast
TRIUULX128F146EC75,Be Gentle With Me,The Boy Least Likely To,2005,Rock,0.838,0.687,0.7625,963,0.0018242333200099263,Medium
TRIUUMK12903CD7712,911,Wyclef Jean,2000,Hip hop,0.666,0.707,0.6865,3,5.682969844267683e-6,Medium
TRIUUUV128F92FD9E9,Down and Out,KMFDM,1997,Electronic,0.983,0.413,0.698,10,1.894323281422561e-5,Medium
TRIUUXZ128F930C3A4,Jesus Loves Me,CocoRosie,2004,Rock,0.212,0.227,0.2195,1,1.894323281422561e-6,Medium
TRIUUZT128F428B83F,The End of the Line,Metallica,2009,Metal,0.974,0.2,0.587,44,8.335022438259269e-5,Medium
TRIUVGX128F148C9F4,Beng Beng Beng,Femi Kuti,2000,World,0.871,0.89,0.8805000000000001,27,5.1146728598409146e-5,Fast
TRIUVHG128E0792402,Follow My Way,Chris Cornell,1999,Rock,0.898,0.242,0.5700000000000001,866,0.0016404839617119378,Fast
TRIUVNU128EF34DF9B,Everything That Makes Me Sick,The Almost,2007,Rock,0.924,0.279,0.6015,418,7.918271316346305e-4,Fast
TRIUVVV12903CEB216,Baby Don't Cry,INXS,1992,Reggae,0.85,0.557,0.7035,2,3.788646562845122e-6,Fast
TRIUWQU12903CC69DD,The Difference Between Us,The Dead Weather,2010,Rock,0.98,0.202,0.591,18,3.40978190656061e-5,Medium
TRIUXCQ128F1485B0C,Meccamputechture,The Mars Volta,2006,Rock,0.963,0.35,0.6565,2328,0.004409984599151722,Fast
TRIUXDJ128F428CB82,Body Scout,Pig Destroyer,2001,Metal,0.988,0.0475,0.51775,4,7.577293125690244e-6,Fast
TRIUXGM128E0786D5E,Germany,Bleeding Through,2008,Electronic,0.901,0.373,0.637,70,1.3260262969957927e-4,Medium
TRIUXIN128F92F94E2,Future People,Alabama Shakes,2015,Rock,0.768,0.51,0.639,10,1.894323281422561e-5,Fast
TRIUXKY128F42558D8,The Girl From Ipanema,Stan Getz,2007,other,0.696,0.683,0.6895,1,1.894323281422561e-6,Fast
TRIUYGE128F1492268,If You Could Only See,Tonic,2000,Rock,0.917,0.565,0.741,6853,0.012981797447588811,Medium
TRIUYOZ128E07831F2,A Million Ways,OK Go,2006,Electronic,0.74,0.525,0.6325000000000001,104,1.9700962126794635e-4,Fast
TRIUYXG12903CE7E10,Washington School,Atlas Sound,2009,Rock,0.656,0.483,0.5695,477,9.035922052385617e-4,Medium
TRIUZGC128F4286CF0,Beneath Below,Isis,2001,Metal,0.177,0.031,0.104,1,1.894323281422561e-6,Fast
TRIVAAL12903CF26B4,Doomed,Rotten Sound,2011,Metal,0.96,0.17,0.565,4,7.577293125690244e-6,Medium
TRIVALG128F932651C,Triangle,BADBADNOTGOOD,2014,Rock,0.944,0.692,0.818,20,3.788646562845122e-5,Medium
TRIVAZA128F4234FEC,Olhos Certos,Detonautas Roque Clube,2003,Rock,0.492,0.143,0.3175,194,3.6749871659597685e-4,Medium
TRIVBOH128F93475EF,"Maiden, Mother & Crone",The Sword,2008,Metal,0.913,0.54,0.7265,486,9.206411147713647e-4,Medium
TRIVBWB128F422FCD9,Sentiment,Cynic,1993,Metal,0.868,0.169,0.5185,59,1.117650736039311e-4,Medium
TRIVDKJ12903CBC905,Palisades Park,Ramones,2012,Rock,0.888,0.712,0.8,750,0.0014207424610669208,Medium
TRIVDKV128F930DB18,Black Mass,Electric Wizard,2010,Metal,0.918,0.0616,0.4898,7,1.3260262969957928e-5,Fast
TRIVDZY12903CC7671,Stilettos,Holy Fuck,2010,Rock,0.958,0.508,0.733,3317,0.006283470324478635,Fast
TRIVEDY128F42A279B,Elevation,U2,2000,Rock,0.804,0.418,0.611,55,1.0418778047824086e-4,Medium
TRIVEOZ128F931C202,Greyscale,2562,2008,Electronic,0.771,0.233,0.502,187,3.542384536260189e-4,Fast
TRIVEWM128E0792130,Labor Day (It's A Holiday),Black Eyed Peas,2003,Hip hop,0.85,0.771,0.8105,819,0.0015514507674850775,Medium
TRIVFEJ128EF354117,Daughter,Pearl Jam,1993,Rock,0.639,0.73,0.6845,6131,0.011614096038401722,Medium
TRIVFOR128F423F5BD,New Man,Alec Empire,2008,Electronic,0.726,0.122,0.424,11,2.083755609564817e-5,Fast
TRIVGDE128F92F8FBD,Ballad of Big Nothing,Elliott Smith,2010,Rock,0.535,0.668,0.6015,1971,0.003733711187683868,Medium
TRIVGUV12903CC44F6,A Kiss to Build a Dream On,Louis Armstrong,2008,other,0.533,0.648,0.5905,85,1.610174789209177e-4,Slow
TRIVGWU128F9336834,Rock Your Body,Justin Timberlake,2010,Rock,0.73,0.815,0.7725,20,3.788646562845122e-5,Medium
TRIVGYV128F424CFE6,Tongues,Deathstars,2006,Metal,0.875,0.292,0.5835,155,2.9362010862049695e-4,Medium
TRIVHEM128F931DBBE,So Here We Are,Bloc Party,2005,Rock,0.841,0.145,0.493,2883,0.005461334020341243,Fast
TRIVHWE128F92D41F4,Mouth Shut,The Veronicas,2005,Rock,0.703,0.221,0.46199999999999997,8,1.5154586251380489e-5,Fast
TRIVHXY128F933817D,Picking Up the Pieces,Paloma Faith,2014,Pop,0.731,0.246,0.4885,3,5.682969844267683e-6,Fast
TRIVIKS12903CFFF7C,Wandering Star,Portishead,1994,Hip hop,0.373,0.71,0.5415,40,7.577293125690244e-5,Medium
TRIVIWT128F423EAA7,Distance Equals Rate Times Time,Pixies,2013,Rock,0.719,0.38,0.5495,540,0.001022934571968183,Medium
TRIVJKL128F9320849,Hum Hallelujah,Fall Out Boy,2007,Rock,0.957,0.657,0.8069999999999999,3494,0.006618765545290428,Fast
TRIVJPU128F42AE3C1,Total Revenge,Say Anything,2004,Rock,0.288,0.718,0.503,430,8.145590110117013e-4,Medium
TRIVJRS128F92EADEA,Pop A Top,Alan Jackson,2015,country,0.55,0.799,0.6745000000000001,13,2.4626202658493293e-5,Medium
TRIVJRW128F92D7E35,Chin Up,Copeland,2008,Rock,0.555,0.388,0.47150000000000003,690,0.001307083064181567,Medium
TRIVJTU128F930623C,First Thing,Four Tet,2003,Rock,0.0111,0.039,0.02505,61,1.1555372016677623e-4,Medium
TRIVJXR128F9337C0F,Never Forget,Dropkick Murphys,2007,Rock,0.979,0.38,0.6795,43,8.145590110117012e-5,Fast
TRIVKAV128F9341502,These Girls,Ryan Adams,2007,Rock,0.38,0.506,0.443,158,2.9930307846476464e-4,Medium
TRIVKHG12903C9F431,Po Syroi Zemle,Arkona,2013,Rock,0.976,0.159,0.5675,39,7.387860797547988e-5,Medium
TRIVKIP128F92E5271,Das alles wär nie passiert,Annett Louisan,2008,Pop,0.636,0.849,0.7424999999999999,21,3.9780788909873784e-5,Medium
TRIVKOU128F9309E40,All I Wanna Do,Sheryl Crow,2003,Rock,0.758,0.923,0.8405,501,9.49055963992703e-4,Fast
TRIVLEI128F9329395,Feed Your Anger,Combichrist,2005,Electronic,0.985,0.268,0.6265000000000001,442,8.37290890388772e-4,Medium
TRIVLOP128F1481266,Agua De Rosas,Lila Downs,2009,Latin,0.528,0.645,0.5865,3160,0.005986061569295293,Medium
TRIVLPN128EF35714C,Opanopono,Bola,2004,Rock,0.211,0.141,0.176,6,1.1365939688535365e-5,Medium
TRIVMLB128E0795324,Haven't We Met Before,Timo Maas,2005,Electronic,0.445,0.081,0.263,172,3.258236044046805e-4,Slow
TRIVNBQ12903CC1157,Elixir,SKisM,2010,other,0.912,0.0672,0.48960000000000004,9,1.704890953280305e-5,Fast
TRIVNIB128F1499642,Chinese Whispers,The Dillinger Escape Plan,2010,Electronic,0.934,0.273,0.6035,22,4.167511219129634e-5,Fast
TRIVNLP128F92D49E9,"Jagadamba, You Might",First Aid Kit,2009,Folk,0.1,0.185,0.14250000000000002,742,0.0014055878748155403,Slow
TRIVOCL128F9315FCE,High Come Down,Junior Boys,2004,Electronic,0.672,0.897,0.7845,493,9.339013777413226e-4,Fast
TRIVOJW128F9332C0E,Devil On My Shoulder,Billy Talent,2009,Rock,0.892,0.565,0.7284999999999999,2109,0.003995127800520181,Medium
TRIVOTY128E0793421,Clean Sweep,Röyksopp,2005,Electronic,0.961,0.344,0.6525,691,0.0013089773874629897,Medium
TRIVOWM128F4262FEE,I Am Nothing,Dope,1999,Metal,0.918,0.501,0.7095,13,2.4626202658493293e-5,Medium
TRIVQLH128EF35F032,Karmaniola,Habakuk,2007,Reggae,0.784,0.808,0.796,13,2.4626202658493293e-5,Fast
TRIVQYV128F932E968,Earthworm,Ohgr,2003,Electronic,0.742,0.167,0.4545,12,2.273187937707073e-5,Medium
TRIVSTV12903CAE6BE,In for the Kill,La Roux,2010,Metal,0.971,0.855,0.913,135,2.5573364299204574e-4,Fast
TRIVTCX128F425CD8F,Absinthe,Blood Axis,1995,Pop,0.542,0.0359,0.28895000000000004,115,2.178471773635945e-4,Medium
TRIVTDF128F4238442,Washington Square,The Correspondents,2011,Electronic,0.792,0.883,0.8375,61,1.1555372016677623e-4,Medium
TRIVTSE128F9339DE8,Put It Down,The-Dream,2009,Rock,0.528,0.397,0.4625,30,5.682969844267683e-5,Fast
TRIVUMW128F425980E,Some Lessons,Melody Gardot,2007,Jazz & Soul,0.141,0.127,0.134,1372,0.0025990115421117535,Fast
TRIVUQL128F428D703,Black Earth,Arch Enemy,1998,Rock,0.981,0.176,0.5785,5,9.471616407112804e-6,Medium
TRIVUXU128F145A60B,Me Or The Papes,Jeru the Damaja,1996,Hip hop,0.597,0.803,0.7,256,4.8494676004417564e-4,Fast
TRIVVXX128F932E521,Familiar,Nils Frahm,2011,Electronic,0.441,0.293,0.367,396,7.501520194433341e-4,Fast
TRIVWFG128F427AF65,About Fun,Psapp,2004,Electronic,0.277,0.837,0.5569999999999999,46,8.71388709454378e-5,Fast
TRIVWTZ128E07832E6,Crusader,Saxon,2002,Rock,0.909,0.382,0.6455,1147,0.0021727888037916775,Medium
TRIVWYN128F4260BCB,Trudno mi sie przyznac,Ania,2006,other,0.532,0.349,0.4405,19,3.599214234702866e-5,Fast
TRIVWYS128F4296D55,Feral,Radiohead,2011,Rock,0.777,0.729,0.753,9,1.704890953280305e-5,Fast
TRIVWZY128F42397E8,Riding Dead Horses Is A Fucking Curse,War from a Harlots Mouth,2007,Metal,0.955,0.14,0.5475,48,9.092751750828292e-5,Medium
TRIVXQU12903CBFEEA,Pony,Ginuwine,2016,Hip hop,0.595,0.968,0.7815,13,2.4626202658493293e-5,Fast
TRIVXTN128F42824B8,L.E.S. Artistes,Santigold,2009,Rock,0.784,0.736,0.76,1728,0.0032733906302981853,Medium
TRIVYNB12903CF2478,Senses Tied,Dark Tranquillity,2005,Metal,0.973,0.251,0.612,170,3.220349578418354e-4,Medium
TRIVYYM128F9329D35,The Witching Hour,Wild Nothing,2010,Rock,0.648,0.734,0.6910000000000001,349,6.611188252164737e-4,Fast
TRIVZDC128F4291680,Don't Give Up,The Whitest Boy Alive,2006,Rock,0.638,0.48,0.5589999999999999,96,1.8185503501656585e-4,Medium
TRIVZIA12903CE8346,Flight LB 7475,Loco Dice,2007,Electronic,0.805,0.802,0.8035000000000001,47,8.903319422686037e-5,Fast
TRIVZPH128E0791257,Straight Lines,Silverchair,2011,Folk,0.67,0.14,0.405,157,2.9740875518334206e-4,Fast
TRIVZRP128F93068AF,Unified,G. Love & Special Sauce,2001,Rock,0.915,0.504,0.7095,18,3.40978190656061e-5,Medium
TRIVZXF128F92EA2C1,Aggressive Perfector,Slayer,2003,Metal,0.998,0.0861,0.54205,791,0.0014984097156052457,Medium
TRIVZYY128F93110EA,Who Knew My Luck Would Change,Consequence,2007,Hip hop,0.622,0.62,0.621,370,7.008996141263476e-4,Slow
TRIWAFG128F429E96F,King Rides By,Cat Power,1996,Rock,0.249,0.0796,0.1643,26,4.9252405316986587e-5,Medium
TRIWAVI128F92FFAD6,Anstromm-Feck 4,Squarepusher,2002,Electronic,0.988,0.707,0.8474999999999999,136,2.576279662734683e-4,Medium
TRIWBDR12903CC71F4,Balboa Towers,The Acacia Strain,2008,Metal,0.939,0.276,0.6074999999999999,156,2.9551443190191953e-4,Fast
TRIWDDT128F932DF97,Concrete Bed,Nada Surf,2005,Rock,0.939,0.766,0.8525,580,0.0010987075032250853,Slow
TRIWDJN12903CD3BC1,Think of You,A Fine Frenzy,2007,Rock,0.528,0.238,0.383,304,5.758742775524585e-4,Fast
TRIWDWB12903D133AD,Stop And Stare,Fenech-Soler,2011,Electronic,0.667,0.316,0.49150000000000005,906,0.0017162568929688404,Fast
TRIWEGG128F92DFC76,Here to Stay,Korn,1994,Pop,0.934,0.343,0.6385000000000001,288,5.455651050496976e-4,Medium
TRIWFHO128F426252F,Theme From a NOFX Album,NOFX,2000,Rock,0.728,0.297,0.5125,1113,0.00210838181222331,Medium
TRIWFSE128F1469667,Hoo-Bangin' (WSCG Style),Westside Connection,1996,Hip hop,0.435,0.391,0.41300000000000003,6204,0.011752381637945569,Medium
TRIWGJF128F92E042C,6 Months,Hey Monday,2008,Rock,0.308,0.292,0.3,173,3.2771792768610306e-4,Fast
TRIWGTO128EF35257E,Cure,Metallica,1996,Rock,0.848,0.792,0.8200000000000001,6,1.1365939688535365e-5,Medium
TRIWHTX128F934A622,Love's First Smile,Kevin Kern,1999,Classical,0.0366,0.15,0.0933,64,1.2123669001104391e-4,Medium
TRIWIGI12903CEA787,Better Than Love,Hurts,2011,Rock,0.767,0.197,0.482,1082,0.002049657790499211,Fast
TRIWIRY12903CC4DA5,Give A Little Love,Noah and the Whale,2008,Rock,0.403,0.308,0.35550000000000004,103,1.951152979865238e-4,Medium
TRIWISI128F42720AD,Bandit Queen,Looptroop,2002,Hip hop,0.709,0.827,0.768,64,1.2123669001104391e-4,Medium
TRIWITY128F934B95C,It Runs In The Family,The Red Chord,2008,Metal,0.938,0.311,0.6244999999999999,11,2.083755609564817e-5,Medium
TRIWJDF128EF353C20,Bad Trash,Switchblade Symphony,2010,Electronic,0.82,0.255,0.5375,264,5.001013462955561e-4,Medium
TRIWJGE128F4258187,Sign,Flow,2010,Metal,0.906,0.692,0.7989999999999999,100,1.894323281422561e-4,Fast
TRIWJGQ128F42596FC,Wrapped Around Your Finger,The Police,1992,Rock,0.353,0.608,0.4805,229,4.338000314457665e-4,Fast
TRIWJIQ128F148D19B,Brothers Of Metal (Part 1),Manowar,1996,Metal,0.917,0.554,0.7355,422,7.994044247603208e-4,Fast
TRIWJQX12903CD759A,The Shining Path,Thievery Corporation,2008,Rock,0.898,0.484,0.6910000000000001,284,5.379878119240074e-4,Medium
TRIWKJH128F92F030E,Fiskarens Fiende,Finntroll,2004,Rock,0.878,0.48,0.679,97,1.8374935829798842e-4,Fast
